Name,unique_id,Year of Work,Auction House,Session,Meeting,Sale of,Description,Product URL,Image URL,Size,Category,Period,Estimate RMB,Sold For RMB,China,T,China*T,Estimate,Size_c,weights,subclass,Stratum
Ming Wanli blue lotus petal-shaped dish,185,Ming Wanli,Christie's,Autumn Auction 2002 - Unique Insight: Important Chinese Art from the Mano Art Museum,Autumn Auction 2002,28/10/2002,,https://auction.artron.net/paimai-art18740029,https://image.artron.net/wd/auction//31/art/484/43b62c55e8b64bca3a0da08ba5dd4543.jpg,19,Dish,Ming,212000,228006,0,1,0,212000.0,3,0.142439024390244,5,D5
Ming Longqing Colorful Double Dragon Play Bead dish,186,Ming Longqing,Christie's,Autumn Auction 2002 - Unique Insight: Important Chinese Art from the Mano Art Museum,Autumn Auction 2002,28/10/2002,,https://auction.artron.net/paimai-art18740038,https://image.artron.net/wd/auction//31/art/484/ef74ca55efb569a94a14be64c4653e4f.jpg,33,Dish,Ming,159000,190005,0,1,0,159000.0,4,0.23739837398374,3,D3
Ming Hongwu glaze red floral pattern ribbed tray and Japanese Kawase Takeharu glaze red dish,187,Ming Hongwu,Christie's,Autumn Auction 2002 - Unique Insight: Important Chinese Art from the Mano Art Museum,Autumn Auction 2002,28/10/2002,,https://auction.artron.net/paimai-art18740028,https://image.artron.net/wd/auction//31/art/484/88ed95dd13451c110ad9e322534499cf.jpg,20,Dish,Ming,84800,253340,0,1,0,84800.0,3,0.142439024390244,5,D5
Ming 14th/15th century imitation Jun kiln grape purple glaze dish,188,Ming 14th/15th century,Christie's,Autumn Auction 2002 - Unique Insight: Important Chinese Art from the Mano Art Museum,Autumn Auction 2002,28/10/2002,,https://auction.artron.net/paimai-art18740023,https://image.artron.net/wd/auction//31/art/484/1929c114f527b72fdafdc35a4d6de33b.jpg,16,Dish,Ming,84800,177338,0,1,0,84800.0,2,0.222560975609756,4,D4
Ming Zhengde Qingdi blue and white folding branches and fruit dish,189,Ming Zhengde,Christie's,Autumn Auction 2002 - Unique Insight: Important Chinese Art from the Mano Art Museum,Autumn Auction 2002,28/10/2002,,https://auction.artron.net/paimai-art18740030,https://image.artron.net/wd/auction//31/art/484/520580073547536a3fda7b597da00e89.jpg,30,Dish,Ming,2120000,1477746,0,1,0,2120000.0,4,0.23739837398374,3,D3
Ming Hongwu glaze red chrysanthemum pattern ribbed large dish,191,Ming Hongwu,Christie's,Autumn Auction 2002 - Unique Insight: Important Chinese Art from the Mano Art Museum,Autumn Auction 2002,28/10/2002,,https://auction.artron.net/paimai-art18740025,https://image.artron.net/wd/auction//31/art/484/a665d2b53dc85f9bec353ccb491d391f.jpg,45,Dish,Ming,5300000,8823546,0,1,0,5300000.0,4,0.23739837398374,3,D3
Ming Yongle blue and white grape pattern large dish,192,Ming Yongle,Christie's,Autumn Auction 2002 - Unique Insight: Important Chinese Art from the Mano Art Museum,Autumn Auction 2002,28/10/2002,,https://auction.artron.net/paimai-art18740027,https://image.artron.net/wd/auction//31/art/484/ba9ff13013099b62b063d8aea0e38056.jpg,38,Dish,Ming,742000,1011346,0,1,0,742000.0,4,0.23739837398374,3,D3
Qing Kangxi multicolored lotus kingfisher pattern dish,199,Qing Kangxi,Christie's,Autumn Auction 2002 - Unique Insight: Important Chinese Art from the Mano Art Museum,Autumn Auction 2002,28/10/2002,,https://auction.artron.net/paimai-art18740054,https://image.artron.net/wd/auction//31/art/484/a3580b5700451b685b86d924773c0f48.jpg,25,Dish,Qing,106000,329342,0,1,0,106000.0,3,0.854634146341463,2,D2
Ming 16th century painted double dragon wearing pattern dish,205,Ming 16th century,Christie's,Autumn Auction 2002 - Unique Insight: Important Chinese Art from the Mano Art Museum,Autumn Auction 2002,28/10/2002,,https://auction.artron.net/paimai-art18740050,https://image.artron.net/wd/auction//31/art/484/13432efe91cc474271c0e10e8df262a0.jpg,31,Dish,Ming,53000,40534,0,1,0,53000.0,4,0.23739837398374,3,D3
Qianlong imitation lacquered glaze depicted gold imperial inscription chrysanthemum petal dish,213,Qing Qianlong,Christie's,Autumn Auction 2002 - Fine Chinese Ceramics and Crafts,Autumn Auction 2002,27/10/2002,,https://auction.artron.net/paimai-art18760024,https://image.artron.net/wd/auction//31/art/485/3ea5beb1e8475bc7d21ade929bbdec53.jpg,10,Dish,Qing,132500,190005,0,0,0,132500.0,1,1.92292682926829,6,D6
Qing Yongzheng enamel inscription poem over the wall plum bamboo pattern dish,214,Qing Yongzheng,Christie's,Autumn Auction 2002 - Fine Chinese Ceramics and Crafts,Autumn Auction 2002,27/10/2002,,https://auction.artron.net/paimai-art18760030,https://image.artron.net/wd/auction//31/art/485/23e05f2d94c18a634163a300065931ac.jpg,17,Dish,Qing,18550000,34475546,0,0,0,18550000.0,2,2.75975609756097,1,D1
Qingqianlong blue and white years cold three friends pattern dish a pair,223,Qing Qianlong,Christie's,Autumn Auction 2002 - Fine Chinese Ceramics and Crafts,Autumn Auction 2002,27/10/2002,,https://auction.artron.net/paimai-art18760119,https://image.artron.net/wd/auction//31/art/485/e6584a3319f267edfd9643be390e03e2.jpg,18,Dish,Qing,132500,190005,0,0,0,132500.0,2,2.75975609756097,1,D1
Qingyongzheng blue and white peony butterfly stone patterned dish,225,Qing Yongzheng,Christie's,Autumn Auction 2002 - Fine Chinese Ceramics and Crafts,Autumn Auction 2002,27/10/2002,,https://auction.artron.net/paimai-art18760116,https://image.artron.net/wd/auction//31/art/485/e85ca2ed59deecece807e6b7484e62fe.jpg,21,Dish,Qing,238500,253340,0,0,0,238500.0,3,0.854634146341463,2,D2
Qing Shunzhi blue and white Rui animal pattern dish a pair,226,Qing Shunzhi,Christie's,Autumn Auction 2002 - Fine Chinese Ceramics and Crafts,Autumn Auction 2002,27/10/2002,,https://auction.artron.net/paimai-art18760115,https://image.artron.net/wd/auction//31/art/485/04697e61bef8e9614427e48338a09548.jpg,15,Dish,Qing,74200,76002,0,0,0,74200.0,2,2.75975609756097,1,D1
Qing Yongzheng yellow and green glaze dish,231,Qing Yongzheng,Christie's,Autumn Auction 2002 - Fine Chinese Ceramics and Crafts,Autumn Auction 2002,27/10/2002,,https://auction.artron.net/paimai-art18760131,https://image.artron.net/wd/auction//31/art/485/0c66a85dc18f250fae944d165f5b93ff.jpg,13,Dish,Qing,848000,886690,0,0,0,848000.0,1,1.92292682926829,6,D6
Qingyongzheng pink green glazed chrysanthemum petal dish,233,Qing Yongzheng,Christie's,Autumn Auction 2002 - Fine Chinese Ceramics and Crafts,Autumn Auction 2002,27/10/2002,,https://auction.artron.net/paimai-art18760129,https://image.artron.net/wd/auction//31/art/485/f6f3c5c698712456d23b029fbcd9fb27.jpg,18,Dish,Qing,530000,886690,0,0,0,530000.0,2,2.75975609756097,1,D1
"Qing Yongzheng Alum red glaze engraved """"Shou"""" character bat pattern dish",242,Qing Yongzheng,Christie's,Autumn Auction 2002 - Fine Chinese Ceramics and Crafts,Autumn Auction 2002,27/10/2002,,https://auction.artron.net/paimai-art18760150,https://image.artron.net/wd/auction//31/art/485/6b029599c3bbe0695823a9d88142a168.jpg,17,Dish,Qing,143100,152004,0,0,0,143100.0,2,2.75975609756097,1,D1
Ming Wanli colorful birthday chart dish,244,Ming Wanli,Christie's,Autumn Auction 2002 - Fine Chinese Ceramics and Crafts,Autumn Auction 2002,27/10/2002,,https://auction.artron.net/paimai-art18760157,https://image.artron.net/wd/auction//31/art/485/93e30c83828709574f0482e0030cc255.jpg,18,Dish,Ming,53000,114003,0,0,0,53000.0,2,0.222560975609756,4,D4
Qing Yongzheng pastel eight peach five bat pattern dish,249,Qing Yongzheng,Christie's,Autumn Auction 2002 - Fine Chinese Ceramics and Crafts,Autumn Auction 2002,27/10/2002,,https://auction.artron.net/paimai-art18760148,https://image.artron.net/wd/auction//31/art/485/26f334937ff75dc85c44db8de3ca2b23.jpg,21,Dish,Qing,2120000,2177346,0,0,0,2120000.0,3,0.854634146341463,2,D2
Ming Xuande Blue and white dark flower lotus pond fish algae pattern dish,250,Ming Xuande,Christie's,"2002 Spring Sale - Chinese Imperial Court, Chinese Ceramics and Crafts",Spring Auction 2002,29/04/2002,,https://auction.artron.net/paimai-art17110558,https://image.artron.net/wd/auction//31/art/384/248eef1df66feaaa3b2ac76f60b9ec9a.jpg,21,Dish,Ming,742000,1186246,0,0,0,742000.0,3,0.142439024390244,5,D5
"Qing Kangxi Colorful flowers, fruits, birds, and birds dish",254,Qing Kangxi,Christie's,"2002 Spring Sale - Chinese Imperial Court, Chinese Ceramics and Crafts",Spring Auction 2002,29/04/2002,,https://auction.artron.net/paimai-art17110554,https://image.artron.net/wd/auction//31/art/384/7c0b48aea3317252a2055ffb981694b9.jpg,25,Dish,Qing,265000,608016,0,0,0,265000.0,3,0.854634146341463,2,D2
"Qing Kangxi Colorful flowers, fruits, grasses, insects and dish",258,Qing Kangxi,Christie's,"2002 Spring Sale - Chinese Imperial Court, Chinese Ceramics and Crafts",Spring Auction 2002,29/04/2002,,https://auction.artron.net/paimai-art17110553,https://image.artron.net/wd/auction//31/art/384/d803d36656cff7f4190c7d905b0ebee2.jpg,25,Dish,Qing,265000,304008,0,0,0,265000.0,3,0.854634146341463,2,D2
Qing Kangxi Doucai Flower Eight Auspicious Pattern dish (Pair),298,Qing Kangxi,Christie's,Autumn Auction 2001 - Important Chinese Crafts,Autumn Auction 2001,29/10/2001,Each shallow bowl is enamelled in brilliant tones and enhanced in gilt with a sunken central medallion of a flower head encircled by interlocking ruyi-heads闁挎稑顔揾e wide flaring cavetto with unusual sprays of stylised floral motifs闁挎稑顔揾e reverse with a lotus flower meander闁挎稑鐣禷ch full bloom supporting one of the eight Buddhist Emblems闁挎稑鐣産ove a lappet band around the foot 闁挎稑娼祅e with small glaze chip to rim repaired闁,https://auction.artron.net/paimai-art16470794,https://image.artron.net/wd/auction//31/art/275/3a4e4cbaccf3fc9a7c4726f1ddf3c357.jpg,26,Dish,Qing,291500,373650,0,0,0,291500.0,3,0.854634146341463,2,D2
Qianlong Qinghua wearing flower dragon play beaded pattern large dish,305,Qing Qianlong,Christie's,Autumn Auction 2001 - Important Chinese Crafts,Autumn Auction 2001,29/10/2001,Painted in strong blue tones to simulate 闁炽儲鐛榚aping and piling闁炽儲鐛﹐ the centre of the interior with a ferocious full-faced and winged five-clawed dragon chasing a 闁炽儲鐛昹aming pearl闁炽儲鐛宮idst a composite floral scroll闁挎稑顔揾e well with two five-clawed dragons striding amidst further floral scrolls below a border of cresting waves at the flared rim闁挎稑顔揾e exterior similarly painted with two striding dragons,https://auction.artron.net/paimai-art16470813,https://image.artron.net/wd/auction//31/art/275/394aa1323ca48017d6f00427130ce510.jpg,51,Dish,Qing,636000,498200,0,0,0,636000.0,4,1.1869918699187,7,D7
Qing Yongzheng Lemon yellow glazed lotus-shaped dish,307,Qing Yongzheng,Christie's,Autumn Auction 2001 - Important Chinese Crafts,Autumn Auction 2001,29/10/2001,En suite to the preceding lot,https://auction.artron.net/paimai-art16470803,https://image.artron.net/wd/auction//31/art/275/0514e039a7dc71c7461e6440918deda8.jpg,29,Dish,Qing,1060000,1680100,0,0,0,1060000.0,3,0.854634146341463,2,D2
Qing Yongzheng Lemon yellow glazed lotus-shaped dish,311,Qing Yongzheng,Christie's,Autumn Auction 2001 - Important Chinese Crafts,Autumn Auction 2001,29/10/2001,,https://auction.artron.net/paimai-art16470802,https://image.artron.net/wd/auction//31/art/275/f1059d8a908b4b63afaf01af8930acd7.jpg,29,Dish,Qing,1060000,1155400,0,0,0,1060000.0,3,0.854634146341463,2,D2
Qingqianlong Su three-colored lotus-shaped dish,320,Qing Qianlong,Christie's,Autumn Auction 2001 - Important Chinese Crafts,Autumn Auction 2001,29/10/2001,Crisply moulded as a single lotus flower-head with three registers of overlapping petals with curled edges encircling the central seed pod闁挎稑顔揾e reverse with stylised plantain leaves rising from the base inscribed with the numeral jiu闁挎稑顔唅ne闁挎稑鐣秐amelled in bright tones of blue闁挎稑鐦攅llow闁挎稑鐣畊bergine and green,https://auction.artron.net/paimai-art16470842,https://image.artron.net/wd/auction//31/art/275/b79e4d4baa0af69cfe84911b7edf779c.jpg,39,Dish,Qing,106000,87185,0,0,0,106000.0,4,1.1869918699187,7,D7
Qianlong Yellow Land Green Colored Dragon Play Beaded Chrysanthemum Petal dish (Pair),321,Qing Qianlong,Christie's,Autumn Auction 2001 - Important Chinese Crafts,Autumn Auction 2001,29/10/2001,Each dish is formed with scalloped rims闁挎稑鐣砮corated on the central medallion with an incised green-enamelled full-faced dragon guarding a 闁炽儲鐛昹aming pearl闁炽儲鐛宮idst floral sprays against a bright egg-yolk yellow ground闁挎稑顔揾e cavetto with two striding dragons in pursuit of 闁炽儲鐛昹aming pearls闁炽儲鐟辩槐婕磂peated on the reverse闁挎稑顔揾e double-line borders outlined with aubergine enamel,https://auction.artron.net/paimai-art16470828,https://image.artron.net/wd/auction//31/art/275/6d230d293916e60ba847ff7275e8ea1f.jpg,13,Dish,Qing,106000,105868,0,0,0,106000.0,1,1.92292682926829,6,D6
Qing Kangxi pastel butterfly floral fruit pattern large dish,330,Qing Kangxi,Christie's,Autumn Auction 2001 - Important Chinese Crafts,Autumn Auction 2001,29/10/2001,The dish is well potted闁挎稑鐣秐amelled within the central medallion with a scene of four butterflies fluttering amidst iron-red and yellow poppies growing from long leafy stems闁挎稑顔揾e cavetto with further butterflies in flight amidst sprays of fruiting peach闁挎稑鐦攅llow plums闁挎稑顔剏chee and clusters of iron-red berries闁挎稑鐣甽l within underglaze-blue double-lines闁挎稑顔揾e reverse with a continuous stylised lotus scroll and the base with an apocryphal Chenghua six-character mark within a double circle,https://auction.artron.net/paimai-art16470847,https://image.artron.net/wd/auction//31/art/275/3a3e1ff81a5f623783321f6fa8626c8b.jpg,40,Dish,Qing,185500,236645,0,0,0,185500.0,4,1.1869918699187,7,D7
Qing Yongzheng 'doucai' 'Narcissus and Chi Shi' dishes,346,Qing Yongzheng,Sotheby's,2003 Autumn Chinese Works of Art,Autumn Auction 2003,26/10/2003,,https://auction.artron.net/paimai-art23400008,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F709%2F2bbb61519c0ccab059d917c42c120893.jpg&w=560&t=1699741379659,21,Dish,Qing,1855000,3034144,0,1,0,1855000.0,3,0.854634146341463,2,D2
Ming Hongzhi yellow and blue dish with flowers and fruits,348,Ming Hongzhi,Sotheby's,2003 Autumn Chinese Works of Art,Autumn Auction 2003,26/10/2003,,https://auction.artron.net/paimai-art23400131,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F709%2F45f6160b658bb6601fc2cf9a8e9e7065.jpg&w=560&t=1699741379659,26,Dish,Ming,1325000,2143744,0,1,0,1325000.0,3,0.142439024390244,5,D5
Qing Yongzheng Sprinkled Glaze Chrysanthemum dish,349,Qing Yongzheng,Sotheby's,2003 Autumn Chinese Works of Art,Autumn Auction 2003,26/10/2003,,https://auction.artron.net/paimai-art23400054,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F709%2F86149c9df7acc6e99c4bedbdf121e9e2.jpg&w=560&t=1699741379659,18,Dish,Qing,530000,1312704,0,1,0,530000.0,2,2.75975609756097,1,D1
Ming Wanli Five-colour dish with seawater and mythical beasts,373,Ming Wanli,Sotheby's,2003 Autumn Chinese Works of Art,Autumn Auction 2003,26/10/2003,,https://auction.artron.net/paimai-art23400065,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F709%2F70e54f7a32d08fa60c0daaa613c6ad81.jpg&w=560&t=1699743693893,19,Dish,Ming,227900,228960,0,1,0,227900.0,3,0.142439024390244,5,D5
Qing Kangxi Peacock-blue and alum-red 'dragon' dish,387,Qing Kangxi,Sotheby's,2003 Autumn Chinese Works of Art,Autumn Auction 2003,26/10/2003,,https://auction.artron.net/paimai-art23400077,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F709%2Ff74223e23518e7ce6a20fb4405fa8948.jpg&w=560&t=1699744763138,22,Dish,Qing,58300,63600,0,1,0,58300.0,3,0.854634146341463,2,D2
YONGZHENG A FINE AND RARE ROSE-PINK 'CHRYSANTHEMUM' DISH,398,Qing Yongzheng,Sotheby's,2002 Autumn Chinese Works of Art,Autumn Auction 2002,30/10/2002,,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F494%2F9dc3c4ddb4e91db5232e3512da6a3574.jpg&w=560&t=1699745880549,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F494%2F9dc3c4ddb4e91db5232e3512da6a3574.jpg&w=560&t=1699745880549,16,Dish,Qing,848000,1844400,0,1,0,848000.0,2,2.75975609756097,1,D1
"MING DYNASTY, CHENGHUA A RARE BLUE AND WHITE 'DOUBLE VAJRA' DISH",404,Ming Chenghua,Sotheby's,2002 Autumn Chinese Works of Art,Autumn Auction 2002,30/10/2002,,https://auction.artron.net/paimai-art55420278,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F494%2F134d5ff05a55577c4f6beeef59f4a7ef.jpg&w=560&t=1699745880549,17,Dish,Ming,371000,575368,0,1,0,371000.0,2,0.222560975609756,4,D4
JIAQING A FINE TURQUOISE-GROUND 'FAMILLE-ROSE' OFFERING DISH IRON-RED,410,Qing Jiaqing,Sotheby's,2002 Autumn Chinese Works of Art,Autumn Auction 2002,30/10/2002,,https://auction.artron.net/paimai-art55420258,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F494%2F41d99e612641d324fb0db4bc2cc9684a.jpg&w=560&t=1699746405197,40,Dish,Qing,143100,375240,0,1,0,143100.0,4,1.1869918699187,7,D7
